Token	UniLemma	AoA	AdjustedDiversity	Diversity	LogFreq	LexicalClass	NChars	Concreteness	MLU
lemme	lemme	25.8110926811311	-68.5041525530751	355	-2.20232481238213	function_words	5	3.99344236760125	4.50847457627119
lick	lick	26.7997685153943	38.1788544741678	211	-3.39745866804086	verbs	4	4.52	7.076
light	light (object)	19.8950220796536	-105.735016058485	684	-1.31951825248729	nouns	5	4.21	7.68953430145218
like	like (action)	25.2268798151976	453.083981808647	4289	1.97887473849182	verbs	4	1.89	9.07083263962114
lion	lion	22.4257528770418	4.41248071855114	524	-1.91949711839515	nouns	4	4.96	6.625
lips	lips	24.7170673802323	106.16480645523	221	-3.92848699912437	nouns	4	3.99344236760125	7.81632653061224
listen	listen	27.2658271801625	-31.2607443698338	669	-1.49535114164394	verbs	6	3.47	6.90388059701493
little	little (description)	24.7271834471736	351.595279295033	3406	1.21261945429981	adjectives	6	3.67	9.00342315806233
living	living room	26.788114357603	86.3397352443705	435	-2.46687063146588	nouns	6	3.04	11.1056782334385
lollipop	lollipop	26.7161466715049	-57.3320174207412	127	-3.31311751960711	nouns	8	4.96	17.6727941176471
long	long	28.8640687506447	170.98084562075	1267	-0.820276742143689	adjectives	4	3.18	9.31671732522796
look	look	23.3350105963776	-458.680038162795	2925	1.52211341509839	verbs	4	2.96	5.70338240448651
loud	loud	25.8249718755563	62.2146514987663	423	-2.42063743642667	adjectives	4	3.73	8.06475903614458
love	love	22.4654238163016	76.6960547009683	1065	-0.981544889739811	verbs	4	2.07	5.9775
lunch	lunch	23.8394237561961	-10.6060308894751	683	-1.50917763182218	other	5	4.31	7.96489104116223
mad	mad	27.441477507302	-8.46798942702497	385	-2.30285440077029	adjectives	3	2.76	7.34270414993307
mailman	mailman	27.8355787159738	32.4200831670946	143	-3.9772771632938	other	7	4.57	5.45714285714286
make	make	25.9888672226217	134.374851095592	2491	0.571095888122941	verbs	4	2.67	8.40409767898995
man	man	24.7925876678663	153.390486759128	1284	-0.77105245597916	other	3	4.79	7.31886574074074
me	me	21.5418220290778	-158.017670770609	3428	1.72036746564794	function_words	2	4.33	7.46031669980596
meat	meat	25.3524893284585	48.3096252281385	575	-1.90051778683391	nouns	4	4.9	7.19247985675918
medicine	medicine	23.7116414223579	71.5239661927547	326	-2.88823432564184	nouns	8	4.79	6.80048076923077
melon	melon	27.3854008410521	28.9202691905097	63	-5.48493238141796	nouns	5	4.78	7.83870967741935
meow	meow	15.9034545856156	-265.263062277369	113	-2.35647549220939	other	4	3.92	2.8361581920904
milk	milk	17.6397755993127	-245.807329038732	1013	-0.597741278412826	nouns	4	4.92	6.98710462287105
mine	mine	19.5778155557107	-14.6850299346203	839	-1.203795982271	function_words	4	3.56	5.51605709188225
mittens	mittens	27.1969804418621	21.3627892937161	172	-3.5765853339383	nouns	7	3.99344236760125	6.82296650717703
money	money	22.8510089162963	-32.9241866920216	730	-1.37036360673323	nouns	5	4.54	8.01369863013699
monkey	monkey	20.9592227597798	34.7397522434281	511	-2.04059311761178	nouns	6	4.9	5.54067971163749
moo	moo	14.8392172116675	-341.420538987461	199	-1.86446992777017	other	3	3.4	3.37910189982729
moon	moon	20.2970507305504	-267.700891080411	423	-1.51524929589073	nouns	4	4.9	9.52496954933009
moose	moose	28.6592585086942	36.8369016117404	140	-4.06688932198349	nouns	5	4.97	5.4921875
mop	mop	28.4539894179619	46.9009472884923	124	-4.4415827714249	nouns	3	4.97	6.63636363636364
more	more	19.4454325044052	-258.039470400892	2521	0.960019093711609	function_words	4	2.37	7.23110427875993
morning	morning	26.181782363604	176.369927606472	1052	-1.16572531601877	other	7	3.44	9.4461142121082
motorcycle	motorcycle	24.7140718936573	29.7829309516442	256	-3.04398885505108	nouns	10	4.97	5.83707865168539
mouse	mouse	22.5080809013477	45.2694294383026	591	-1.85074758551506	nouns	5	4.83	6.43270868824531
mouth	mouth	19.7388574721101	-269.963535054896	995	-0.589744143825704	nouns	5	4.74	7.95824281921313
movie	movie	26.419027775951	17.1311438152933	534	-1.92682315848722	other	5	4.59	9.10386029411765
much	much	30.2278538418592	-81.1301249984215	1591	-0.109803327777833	function_words	4	1.69	9.25078416728902
muffin	muffin	25.6010548400776	33.3453887904896	238	-3.17591639809362	nouns	6	4.78	6.41666666666667
my	my	24.1440168821229	474.227792365757	3357	1.05488662554197	function_words	2	2.42	8.01873514470802
myself	myself	29.522271892676	159.652902748083	447	-2.72655709642823	function_words	6	2.97	8.79345603271984
nail	nail (object)	27.4061578590345	52.8567038694228	209	-3.52984785608661	nouns	4	4.93	7.89041095890411
nap	nap	22.1160276580658	-67.7175013827958	371	-2.15388060912256	other	3	4.03	8.19492502883506
napkin	napkin	24.1625338611892	-2.97596834936712	267	-2.80967200313874	nouns	6	4.93	6.14
naughty	naughty	31.8286893054411	38.1554302173791	156	-3.89503906505683	adjectives	7	2.04	5.96052631578947
necklace	necklace	25.0626543008622	50.0589592405588	194	-3.63571585716512	nouns	8	4.96	6.45177664974619
need	need	27.3453746100333	109.778640270666	1652	-0.253996282462533	function_words	4	1.69	7.30659075224293
new	new	27.3633945497063	307.359283926414	1375	-0.861542097345115	adjectives	3	2.81	8.75356350966107
next	next to	29.9236994322907	-50.8996089184759	1194	-0.615910204429607	function_words	4	2.56	8.53989098116947
nice	nice	24.7555948716364	-142.985448719831	1663	0.0322613805544967	adjectives	4	2.18	6.17545678372425
night	good night	17.155391927941	119.365560106146	1205	-0.835282382761559	other	5	1.64	8.80160444307313
night	night	23.9867271274572	119.365560106146	1205	-0.835282382761559	other	5	4.52	8.80160444307313
no	no	13.7542360254061	-509.926962676981	3374	2.03079864961938	other	2	2.45	4.37662018335734
noisy	noisy	27.5955833927843	55.1525057590357	208	-3.55762742019368	adjectives	5	3.56	6.27699530516432
none	none	30.3052579746706	67.0229039792577	285	-3.09291947852266	function_words	4	2.59	7.0353982300885
noodles	pasta	21.707245597194	77.3136080988702	219	-3.65622939699822	nouns	7	4.86	6.38341968911917
nose	nose	16.7460238391626	-154.345348444606	844	-0.965952794979975	nouns	4	4.89	5.98417721518987
not	not	27.0437886102297	302.449487474583	3612	1.45128495077295	function_words	3	2.08	7.36328578147045
now	now	25.0060410107426	-31.7849640020131	3082	1.2676017525203	other	3	1.48	7.38744678446295
nurse	nurse	31.1833816847922	82.1780519507261	247	-3.45933407175895	other	5	4.39	8.20425531914894
nuts	nuts	26.6712235972163	74.3136080988702	216	-3.65622939699822	nouns	4	3.99344236760125	7.35751295336788
of	of	31.0948066540316	438.740538701037	4211	1.91126437122106	function_words	2	1.67	11.6757120519367
off	off	21.0434954434745	-62.4035012161985	2052	0.340972564902324	function_words	3	2.79	8.18947468595356
old	old	28.5799843055583	242.112885433697	1277	-0.910221402914577	adjectives	3	2.72	9.21582973062853
on	on	21.2836844220885	182.286152582483	4154	2.12804207871306	function_words	2	3.25	8.42370882666964
on	on top of	28.2037424416728	182.286152582483	4154	2.12804207871306	function_words	2	3.25	8.42370882666964
open	open (action)	21.3549859584424	-333.148850110843	962	-0.550922700848996	verbs	4	3.21	6.34385883445554
orange	orange (description)	23.7746084490992	-90.5857112349838	758	-1.21275661570353	adjectives	6	4.66	5.9995499549955
orange	orange (food)	22.2436501984951	-90.5857112349838	758	-1.21275661570353	nouns	6	4.66	5.9995499549955
other	other	28.1371408802435	248.976433918098	2228	0.208147866879255	function_words	5	2.04	9.75622214976633
ouch	ouch	16.8827890359543	-125.397515142812	130	-2.88343815337835	other	4	2.76	2.29425837320574
out	out	21.532346719375	239.801176149968	3082	1.01776093398879	function_words	3	2.73	9.13136638452237
outside	outside	19.5172749367971	131.246062815775	1038	-1.11303754567449	other	7	4.25	7.46395112016293
oven	oven	26.1326125280185	72.7444297778429	317	-2.94256867660517	nouns	4	4.97	9.01522842639594
over	over	26.60357296667	104.422129490239	2564	0.666838972828944	function_words	4	2.46	8.12936246221489
owie	owie	18.7541505992071	10.1851146705175	90	-4.39713100885407	nouns	4	3.99344236760125	4.43478260869565
owl	owl	23.1503086025409	-123.769004368559	369	-1.99332438879264	nouns	3	4.93	7.63555992141454
paint	paint (action)	25.6155579262558	105.182761052023	494	-2.31904908669027	verbs	5	4.79	7.76598639455782
pajamas	pajamas	22.7582144772468	55.8331649053458	308	-2.90032637140687	nouns	7	4.73	8.2360097323601
pancake	pancake	23.7673280643126	91.0981838812598	219	-3.78902087098003	nouns	7	4.86	10.3195266272189
pants	pants	21.7393830129083	68.6824081876872	622	-1.83134588034513	nouns	5	4.86	7.51044277360067
paper	paper	22.1757429002015	-28.5672360632271	860	-1.14364373941624	nouns	5	4.93	8
park	park	22.605755555326	63.2442986503198	486	-2.20474905599363	other	4	4.74	8.99393203883495
party	party	25.3724583401544	43.8485910964818	618	-1.77925924993819	other	5	3.89	8.8406026962728
pattycake	pattycake	24.8827090068246	-77.4566277781921	111	-3.28412998273386	other	9	3.99344236760125	3.36428571428571
peanut	peanut butter	24.0454864454136	1.32570616841303	500	-1.97676288020364	nouns	6	4.89	6.19806763285024
peas	peas	24.0829841387249	-169.376435151756	593	-1.37141790308814	nouns	4	3.99344236760125	5.66191983122363
peekaboo	peekaboo	18.6207073793091	-514.62792206689	336	-1.20916272144894	other	8	3.23	2.59820627802691
pen	pen	23.2874723546042	22.6257826942156	381	-2.42971465457779	nouns	3	4.92	6.71276595744681
pencil	pencil	24.6325301317338	-17.9861981131041	348	-2.40124831299083	nouns	6	4.88	6.33382570162482
penguin	penguin	26.2246084576381	62.1506786154004	247	-3.30944779071815	nouns	7	5	6.3003663003663
penis	penis	26.3495602299084	46.1094734481273	98	-4.94862767235098	nouns	5	5	6.9622641509434
penny	penny	26.1060647204866	44.8802235378909	242	-3.22518744710041	nouns	5	4.83	6.93602693602694
people	people	26.4455488131503	304.817547064388	1686	-0.443590598585568	other	6	4.82	9.66861313868613
person	person	31.550851630798	247.018666385341	745	-1.97869711678347	other	6	4.72	9.88092933204259
pet's	pet's name	20.7922081429883	127.140180915601	418	-2.71032955980648	other	5	3.99344236760125	8.89738430583501
pick	pick	27.4545533592902	54.5081506755989	1105	-0.886884271504282	verbs	4	3.82	9.11013645224171
pickle	pickle	25.5706070562951	-58.150695843842	143	-3.19860780929569	nouns	6	4.64	16.9770491803279
picnic	picnic	27.8877213415206	-9.29994569732582	292	-2.66316954414974	other	6	4.83	8.37811900191939
picture	picture	23.5148418871978	-20.1548073304605	1071	-0.827292174302036	nouns	7	4.52	8.75114784205693
pig	pig	20.3214216029464	16.6504049747574	677	-1.58003145206423	nouns	3	5	6.65562053281351
pillow	pillow	21.855182434102	28.8631849638696	328	-2.67281282042154	nouns	6	5	6.5
pizza	pizza	21.0358895993256	-208.027928193261	684	-1.13778107605809	nouns	5	5	5.76033402922756
plant	plant	25.9357502002886	125.881541930726	336	-3.14126726268045	nouns	5	4.76	9.68421052631579
plate	plate	23.45212850315	-110.018473782859	621	-1.43286696803997	nouns	5	4.77	7.18508132361189
play	play	22.2431910796771	-385.514239800188	2188	0.771869673180351	verbs	4	3.24	8.69470559129144
play	play dough	26.2338319199084	-385.514239800188	2188	0.771869673180351	nouns	4	3.24	8.69470559129144
play	play pen	31.6735532831569	-385.514239800188	2188	0.771869673180351	nouns	4	3.24	8.69470559129144
playground	playground	27.0753265728386	38.9202691905097	73	-5.48493238141796	other	10	4.77	9.61290322580645
please	please	18.4885022136488	-126.922686877163	1289	-0.401526414484203	other	6	1.64	5.6502699460108
police	police	27.8943907534539	85.6468448818345	308	-3.06671710612863	other	6	4.79	7.83045977011494
pony	pony	27.3170256155248	76.1788544741678	249	-3.39745866804086	nouns	4	4.9	7
pool	pool	23.0325012326589	64.9631339070679	374	-2.62920401499411	nouns	4	4.77	9.05751391465677
poor	poor	31.9459825327274	165.076511494376	606	-2.1469840300635	adjectives	4	2.7	5.55899198167239
popcorn	popcorn	23.4363679721665	78.4005300097865	356	-2.77259032823421	nouns	7	5	8.2441113490364
popsicle	popsicle	25.0300004288249	68.1085187253217	175	-4.0210797859522	nouns	8	4.93	7.1044776119403
porch	porch	29.1929773958654	47.8375419798804	129	-4.3756248036331	nouns	5	4.92	10.0425531914894
potato	chips	23.7886360128086	33.1751495091613	268	-2.99466378848857	nouns	6	4.9	7.82352941176471
potato	potato	24.6581986412089	33.1751495091613	268	-2.99466378848857	nouns	6	4.85	7.82352941176471
potty	potty	20.6763480333963	32.2620381730107	214	-3.33167092750286	nouns	5	4.12	7.72659176029963
pour	pour	27.2187415843344	-46.3986914959557	349	-2.29618326195327	verbs	4	4.14	7.32845744680851
present	present	24.6646271657538	42.4687933852677	385	-2.49081431321851	nouns	7	3.39	8.05331179321486
pretend	pretend	29.3389876784714	-7.29039371077897	941	-1.04494120629861	verbs	7	2.11	7.77777777777778
pretty	pretty	23.9058048731691	22.5788904670158	1605	-0.208629764524956	adjectives	6	2.4	6.26578730420445
pretzel	pretzel	25.4041172190626	33.6015844532283	187	-3.55294357088125	nouns	7	4.74	7.23364485981308
pudding	pudding	28.0601939940169	42.8747017283616	151	-4.00626470016705	nouns	7	4.9	5.45588235294118
pull	pull	25.5250662124824	-157.804278390789	732	-1.14154598324524	verbs	4	3.97	7.00167644593462
